user_name,product_id,category, actual_price ,rating_count
"T N Sivaji,Akku,V,Meet,MOHAMMED,Niranjan koyri,Tamil selvan,Puneet S.",B003B00484,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries, ₹861 ,"4,567"
"Uday Joglekar,Simi Singh,Hi,chirag bansal,Swarnavo Dutta,H Rt khuma,Adarsh,Dixit",B003L62T7W,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice", ₹795 ,"13,797"
"Kindle Customer,Arun Kalkunte,Amit Kumar,Dhanush,Shiva sai,Moumita Bhanja,Nagaraj S H,Maneesh Mathew",B09P18XVW6,Electronics|WearableTechnology|SmartWatches," ₹2,495 ","15,137"
"Hamsavarthini,Samir Shukla,Shahbaz,Shar,Akshay,armaan,Alok Kumar Dixit,Alok pandey",B00LZLPYHW,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks"," ₹2,499 ","1,56,638"
"Souradip,Narendran D,Mandar Barve,P Nagar,Amazon Customer,Ravindra Chauhan,Karishma binraj,Jithin",B00NNQMYNE,Computers&Accessories|Accessories&Peripherals|HardDiskBags, ₹800 ,"9,344"
"RAHUL GOUD,Nitesh,Lokesh K V,KESHAV Kohli,Ozair Ahmad GLS,vishal mandal,Vicky Kumar,Mohamed A.",B0B217Z5VK,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear", ₹549 ,"4,875"
"Murali am,Mithul R.,Ritesh kumar,Debia Pipa,sarang,gopal,MSK Purushothaman,Divyanshu Saraph",B07B88KQZ8,Electronics|HomeAudio|Speakers|BluetoothSpeakers," ₹9,999 ","20,881"
"Dakshvir Singh,Palash Kapuri,Abhijit Gupta,Buyer,Anmol Saxena,Irfaan,Hon,dr sanjay kore (some kore)",B07Z3K96FR,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors," ₹29,999 ","4,744"
"Shafeer Pn,Sudhanshu S.,S U P E R M A N,Radhika V.,Amazon User.,rushikesh,Amazon Customer,Hrutik",B0756CLQWL,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads," ₹3,499 ","12,452"
"Chandrashekar SK,Mohammed Ashfaque,Arif Hussain,wiki,A B singh,dr.parimal ranajan de,Harsh Mistry,Naresh",B004IO5BMQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice", ₹315 ,"17,810"
"Vaishnavi Khedekar,Sandeep Shriyan,Kislay Kishore,Vijay,Amazon Customer,jatinrohilla,Ashwin,Ashwini",B01HGCLUH6,Computers&Accessories|NetworkingDevices|Routers," ₹1,499 ","53,648"
"Abhishek,Kindle Customer,Raghu s.,Shashi Shekhar,stephen,Sayan,Shiva,Yadu",B01N4EV2TL,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets"," ₹13,750 ","2,014"
"Jasmeen,Santam paul,Deepak,Perabathula Srinivasarao,Gokul Agrawal,Suman Gurung,Kishan,Pooja sony",B08MZQBFLN,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks, ₹59 ,"5,958"
"Dipu,Kayumuddin,Ankit salunke AS,Ramachandran Ravi,Nekitha V,Sumit G.,Netaji,Raymol",B0752LL57V,OfficeProducts|OfficeElectronics|Calculators|Basic, ₹999 ,"38,221"
"Arun J,Sebonti Banerjee,srikar,Mayu,Neeraj joshi,Vinay Singh Kharayat,GP,Paromita",B09Z28BQZT,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks, ₹999 ,"64,705"
"Abhi_K,Amazon Customer,Swap,shivam,Abhinav Singh,Pulkit Bhardwaj,Minoy C Mathews,ADITYA SINGH",B094DQWV9B,Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters, ₹699 ,"17,348"
"Amazon Customer,Prince kumar,SK,Nishikanta Sahoo,Shivam,Amazon Customer,Piyush,Rafiya",B0BBMPH39N,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets"," ₹2,999 ","87,798"
"Dilip Kumar,Aakash Purohit,ÂRUN MOHAN,Charan Kumar Shetty,zaineb,Nalin,Priyanka,Amazon Customer",B097JQ1J5G,Computers&Accessories|Accessories&Peripherals|USBHubs, ₹499 ,"24,432"
"Vishal shah,Sameer,Joshilla P.,Sunil Govind Jawale,Pawan kumar,C.Rajeshkannan,Manisha tyagi,Wizzy",B07YY1BY5B,Electronics|WearableTechnology|SmartWatches," ₹1,400 ","1,89,104"
"aravind,AbdulKhader Mohammed,Mehul Pandya,Siva G,Arvind kumar,hariharan,Rhea,aveem ashfaq",B08VRMK55F,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"," ₹3,299 ","93,112"
"Suraj Singh,Shashi p.,Anmol,Toseef Iqbal,Anjay mandal,Aniket,dadaso s.,anuragnaidu",B08CHZ3ZQ7,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice," ₹5,999 ","47,521"
"Ansh KaTariA,Saqlain Shaikh,Sardar V.,Rushikesh P.,Biman,Kumar ravi,Avinash kr pandey,pankaj kamble",B08SCCG9D4,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones, ₹499 ,"27,201"
"Rajesh Panchanathan,Ravikumar_Mani_INDIA,SATYAM STORES,Deepak Vincent,Ranjith,Surya,chetan J,Nisarg R.",B0972BQ2RS,Electronics|WearableTechnology|SmartWatches, ₹375 ,"31,534"
"Amazon Customer,Cijo George,Mallikarjuna Ukkadala,Maniarasan,Dhruv Shah,suraj gurav,Kavita mahajan,Dharmendra Singh",B00ZRBWPA0,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries," ₹4,999 ","7,571"
"Prasad,Prajwal Shetty,Venkataraam,Zubair muttoon,Subrata Murasing,Mintu kumar,Amazon Customer,Sameer Sam",B0B2DD66GS,Electronics|Accessories|MemoryCards|MicroSD, ₹160 ,"6,537"
"A K Rai,Poojitha Subrahmanyam Naralasetti,Mugiwara,Arasu,Suraj M.,Vasudeva,Praveen Ramachandruni,Bhaskar Choudhuri",B09M869Z5V,Computers&Accessories|Accessories&Peripherals|USBHubs, ₹499 ,"21,010"
"Vaibhav kumar,Raju Prasad,shinde Exports,PARIMAL KARMAKAR,Niranjana,Dhruvish,Ravikumar Govindaraju,Mayur Shetty",B07W6VWZ8C,Electronics|HomeAudio|Speakers|OutdoorSpeakers," ₹3,999 ","3,517"
"Yesha Bhatt,Vedanth reddy,Mohit mishra,Ashutosh,Nishanth Daniel,SOLANKI LAKHMANBHAI NAJABHAI,Nitya,amazon user",B07Z1X6VFC,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases," ₹2,999 ","63,899"
"SRI RAGAV,Sachin R.,Ritvik,Ebbie Thomas,Siva kumar,vishalkumar patil,Ayush kumar Prajapati,Ananda kumar",B07YL54NVJ,Computers&Accessories|ExternalDevices&DataStorage|ExternalMemoryCardReaders," ₹1,499 ","5,730"
"Jagrat,Prince kumar,Uma Acharya,amitosh biswas,sundar,Amazon Customer,Amazon Customer,Nikhil Kulkarni",B0759QMF85,Computers&Accessories|NetworkingDevices|Routers," ₹3,999 ","25,488"
"Kindle Customer,Aryan,pooja reddy,Amazon Customer,Meenakshi jasrotia,imamthulla,Anan,Sanjay Chavan",B00LM4X0KU,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk", ₹995 ,"54,405"
"Omar,Devesh,PsyShaank,Amazon Customer,logananil,Amazon Customer,Raven,n.sundar",B08PFSZ7FH,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands," ₹1,699 ","1,22,478"
"Anirban Mukherjee,Arbaj Patel,Sheen Figeredo,Richard,Santosh,UMESH LAHORKAR,sirsa,Hemant",B012MQS060,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets"," ₹1,995 ","7,241"
"Arnav,Bharjil Deka,suraj.s,Shubham prashar,Kavi,vansh gurjar,nithin,Ritesh Negi",B01MF8MB65,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"," ₹4,999 ","20,457"
"Aksa akhila,Subhadip,Kanna Keerthi,shopping User,Fauziya,Faisal Nasti,Mithun,@madmax810",B00LHZWD0C,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks", ₹440 ,"8,610"
"Annan,Sushmita Ghosh,Ananya,Jsivasankarreddy,Rohan Gupta,GIRISH BHATIA,Raju Thakur,satheesh",B08QDPB1SL,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries," ₹3,999 ","1,087"
"Kshanik Rajak,Gajanan,Tester,Shiva ji gupta,Rahul R.,Ronak,Anshul,Adarsh",B07BRKK9JQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets", ₹399 ,"1,540"
"Sanjeev Prasad,Sivanagasai,Karthikeyan,shruti,Harshada Rakhade,Prudhvi Rj,Neeraj Dubey,Praveen v",B01EZ0X3L8,Computers&Accessories|ExternalDevices&DataStorage|PenDrives, ₹999 ,401
"Diksha Wankhede,Sam,Shafi Nagani,Unified Excellence LLP,Adarsh,SUJOY DAS,Nitin Kumar,Archana Mishra",B00LM4W1N2,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens", ₹499 ,"9,385"
"Divya Sood,Athar,RINO,Purvesh,R Periyasamy,Amazon Customer,Deepti,A customer",B08YD264ZS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks," ₹4,999 ","92,588"
"Parenky Amaresha Adhikari,hiren panchal,Amol,Gs7,Anurag Dabas,Kumar Satyam,Nikhil Pramod,Buyer",B00GZLB57U,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables, ₹699 ,"3,454"
"Pranjall Kumar,tapas sing,Kondapalli mukhesh,Madhu Raman,Praveen K Cherian,rahul ohal,Rajendra,SOHAN THAKUR",B07V82W5CN,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets", ₹799 ,"15,790"
"Afrina Hasnat,BKBasu,Ayush Raghuvanshi,Wilfried Antonius,krishna,Kashish,kamal k.,Srikanth Subba Rao",B08HD7JQHX,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones," ₹2,000 ","14,969"
"Anand Kadu,Toney Abraham,Subhajit Kansa Banik,Akshesh,Tashi,Saurabh das,Ramanjaneyulu,Ashraf",B0B31FR4Y2,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"," ₹9,999 ","42,139"
"Sean m.,Medha Garg,HARIHARAN M,DEEPAN CHAKRAVARTHI R,Amazon Customer,IQ,Tessy George,Aman Rizvi",B09Y14JLP3,Electronics|Mobiles&Accessories|MobileAccessories|Stands, ₹180 ,989
"Rambeer kumar,Ramesh,Digambar Shelke,awadhesh Kumar,Agrim Shamra,mahima,harpreet singh,Rajat Semwal",B09ZHCJDP1,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"," ₹2,900 ","19,624"
"Riz,Akshat Nehra,Kishan Patel,Saurav Jha,Nilesh Raj,Kasper Nabam,Vineet Kumar,Peeyoosh Kumar",B08C4Z69LN,Computers&Accessories|Components|Memory, ₹999 ,"3,201"
"KNReddy,Shashank Reddy,sid,Bharat Justa,Keshav R.,Mohammad Aslam N,Cartik N,Anastasiya Glebova",B016XVRKZM,Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies," ₹1,999 ","30,469"
"Ankita,AR,A Rohini Kumar,Harsh Tiwari,Unknknown,Subrahmanya Sastry Bhetanabhotla,Junaid shah,VINAY",B00LHZW3XY,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks", ₹999 ,"9,940"
"Deepak,Dhara singh,Shravan V Prasad,Aneil Jeevan Raj Dorakula,Abhi,Sindhu Arumugam,Riya Singh,Amazon Customer",B098JYT4SY,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice", ₹999 ,"7,758"
"Guhan V,Kailas kanna,Sankarapu sateesh,Joyal,S_Sarkar,abubakar hussain,kiransinh khant,zameer khan",B08CFCK6CW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"," ₹2,399 ","68,409"
"Yogeshwaran P EEE,SHUVADIP MUKHERJEE,AS,Naveen Lamba,Anshu gautam,Vinay gupta,Ankit,Anita Devi",B09P564ZTJ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets", ₹100 ,"3,095"
"Swapnil,Kunalb,SATISH MALVIYA,Manisha soni,Bishwapriyo Sarkar,Ravinder,Durai Vignesh,Placeholder",B07MSLTW8Z,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks," ₹1,499 ",903
"ABHISHEK SAXENA,C.M. Dhananjayan,Yash,AMIT KUMAR SINGH,Aashiq,Amazon Customer,shivendra sheel kulshrestha,Sushila Doshi",B09N6TTHT6,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps," ₹1,795 ","25,771"
"Karthik,akshay,Prosper Paul,Raksha Ghutke,shallu,Shashank Tirkey,Ajit Roy,ÁJíth",B098R25TGC,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear", ₹999 ,"2,73,189"
"shree,Sandeep Reddy,Raj,Rhythm S.,Raj Chavan,Gaurav saxena,Saurabh Kulkarni,Maximus Davis",B0B2PQL5N3,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads", ₹315 ,"3,785"
"shiv pratap singh,charls abraham,Vagisha Sharma,Ronit,Alphonex,Prasad Bhat,Rudradatt Jhala,Subrajit Saha",B07DKZCZ89,"Electronics|Headphones,Earbuds&Accessories|Cases", ₹220 ,"2,866"
"Bikki Chowdhury,m̶a̶n̶n̶u̶ m̶e̶h̶t̶a̶,Well person,Sourav2348,Nagaraj Veluswamy,Nand,BKBasu,Sandeep Kumar",B08GYG6T12,Electronics|Accessories|MemoryCards|SecureDigitalCards," ₹1,599 ","27,223"
"Surendra,Mahalingam,Anindita Rout,Priyanka,Nikhil Roshan,Nikita,Dilli Babu,Jyotsna Mishra",B09BN2NPBD,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Flashes&SelfieLights|SelfieLights," ₹1,650 ","82,356"
"MOHD NASIM,Shab,Aniket Dhuri,Aryan Gupta,Archana,Ketul,Dr. Ramya Sampath,roshni kewat",B00J4YG0PC,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks", ₹600 ,"5,719"
"Harsha,TUSHAR BANSAL,Harmanpreet Singh Punj,Tushar garg,SD,nikhil chaudhari,Lakshmi S,saikat",B073BRXPZX,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"," ₹2,499 ","1,690"
"Sharon Murmoo,Kuldeep Sadhu,Harshavardhan B Bhojakar,Jayakrishnan U,Aparna,VT,NAUTICAL,SAGAR",B08LHTJTBB,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands, ₹699 ,"8,372"
"Dr. Mujtaba Ashraf,Gurukiran Maratha,Abhishek More,Neeraj Vishwakarma,Azarudeen,Kishan Patel,moulesh,Jamesbond",B07VTFN6HM,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks," ₹2,198 ","7,113"
"Ariz Siddique,RAMKESH SHARMA,Mang singh,Vijay Gharpure,Manish Singh Chouhan,Rohan chavan,Abhay Satyarthi,Jayakrishna Shenoy",B008QS9J6Y,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams, ₹499 ,"2,804"
"Aniket Raj,SA,Anonymous,Gaurav,Amit Agarwal,RM,SUNIL A.,Chittaranjan Padave",B09M8888DM,Computers&Accessories|Accessories&Peripherals|USBHubs," ₹9,999 ","1,986"
"Kalpesh Panchal,Raviranjan Kumar,karthik chokkalingam,Maryam,Amazon Customer,Ameya,SOLANKI LAKHMANBHAI NAJABHAI,Pinaki",B07Z1YVP72,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases, ₹499 ,"2,451"
"Abraham M.,Varun,Sandeep J,B HYNDAVI,Charan Teja,Bhuvanesh Sekar,Jubin kakati,Placeholder",B082FTPRSK,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads," ₹1,000 ",23
"Jrs,Jayakrishna Shenoy,SNR,ank_bangalore,GSN,Debabrata Das,Shubham sable,Durgesh Rathore",B09RF2QXGX,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers," ₹3,500 ","26,194"
"Ayan Chakraborty,Amazon Customer,DeepSea,Rahul Raj,Nitin Swarup,Arun Kumar Nayak,Khan Saab!,Amazon Customer",B01KK0HU3Y,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice"," ₹4,100 ","15,783"
"ˢᴰ82ˢᶜ ✔️,Manish Rautela,Sai kiran,Dinesh S,Uttam,Shahrukh,ADITYA UBARHANDE,Deepak Kanwaliya",B07JF9B592,MusicalInstruments|Microphones|Condenser, ₹180 ,"8,053"
"Parul Walkey,Kirthivasan,Ashok.,Deepika,kavan,Mohan,Saikumar,Hari C.",B086394NY5,Computers&Accessories|Accessories&Peripherals|LaptopAccessories," ₹1,190 ","2,809"
"Atul Modi,Akash gahlot,RAHUL RAMAN,Drashty N.,Dr. Gilbert Ignat,Soumitra Deb,Mohan,Mathivanan",B017PDR9N0,Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands," ₹7,999 ","25,910"
"VSMS,karthik,Latheesh Reddy,Mayank g.,Sachin Kushwaha,Rahmatullah,brahmas_bull,annaladasu jeevanababu",B07NC12T2R,Electronics|HomeAudio|Speakers|BluetoothSpeakers," ₹1,599 ","1,173"
"Ehsan Ul Haq,Abhishek rajput,Nishant Malik,ruhi a.,jasmitha,Sunil W.,B. Bibo,monyag",B07WKBD37W,HomeImprovement|Electrical|Adapters&Multi-Outlets," ₹1,999 ","6,422"
"Meghana,Udit narayan gupta,R.sasikumr,Sweta Chopdar,Amazon Customer,Samisha Malik,Arhaan Khan,Pallab Das",B08JMC1988,Electronics|HomeAudio|Speakers|OutdoorSpeakers, ₹99 ,241
"HIREN PARMAR,Yateesh Rajput,Bhubanananda senapati,Gaurav R.,Sumit Jain,Siddiq,Shreya Srivastava,Sharon M V",B09GFN8WZL,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets"," ₹2,999 ","14,629"
"kashif,sezhian,Dinesh K.,Jenifer,Harsh,suresh,Madhu,Amazon Customer",B095X38CJS,OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper, ₹999 ,"1,528"
"Subramanian M,krupasindhu,Amazon Customer,Arun,Siva sbs,Johny Depp,Abhishek Kumar Singh,Mr. G",B07ZKD8T1Q,Computers&Accessories|NetworkingDevices|Routers, ₹499 ,"15,032"
"Shaikh Faisal,SISODIYA NANUBHAI,Aaryan Jagtap,Mr. Saddi,Arul,SOURAV DAS,Tejas,Bithika Paul",B07G3YNLJB,Computers&Accessories|Components|InternalSolidStateDrives, ₹800 ,"69,585"
"Nafisa Nehar,Narinder K.,Mayank,Harsh Raj,Dr.G.K.H.KRISH,Soumava Chakraborty,Sahid,RAJU ACHARJEE",B00P93X2H6,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks"," ₹3,495 ","14,371"
"Nayeem ur rehman,Selvam_saravanan_reebok,Kriss G.,Amazon Customer,Subbu,Pranav,Victoria,Shashank Khandelwal",B0798PJPCL,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks, ₹720 ,"3,182"
"Vibhor sharma,Eshaan tripathi,Arun R,Vikrant Khatri,Mahir,JASVINDAR SINGH,Mahaboobsaheb s.,aasim khan",B09GFWJDY1,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear", ₹590 ,"25,886"
"f1rstmehul,Kalyani Ramasubbu,sourin roy,Sujit,Milan Bhanderi,Shivam Agarwal,Manav,Karthik",B09MZ6WZ6V,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads"," ₹1,999 ","4,736"
"Amazon Customer,Jayesh B.,Sunil,Kaling246,biswaboka,prabhakar,Shekhar saini,Mohsin chouhan",B094QZLJQ6,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks," ₹7,350 ","73,005"
"Asraful,Sagar prajapati,Mahesh Kumar Tiwari,Amazon Customer,Manav bhanderi,Tarun,Yallaling Maruthi,Rahnuma",B07L3NDN24,Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems," ₹2,595 ","20,398"
"Uthiranathan,Scuba_3d,Amazon Customer,archana,Nithin,Annie Thomas,ziya malik,Surendra verma",B08WD18LJZ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets", ₹799 ,"2,125"
"Mastercard,Krupal Gajjar,Sanket,lional,Atteng Eric,Deepu prasad,swetha,Abinash J.",B06XDKWLJH,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks, ₹999 ,"11,330"
"Jayaprakash,Keshav Rana,Mohit prime,Aman singh,Yogesh K.,Ngiantseng Thowmung,Akshaya Rao,Dinesh jumani",B01J1CFO5I,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads," ₹1,999 ","27,441"
"abhilash n.,Tk,Mayur,Ajay,himanshu kumar,Harikumar,Raja,Syammie",B07J2NGB69,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice", ₹299 ,255
"Nikhil M.,Quader,Amith Bipin,Preet Shah,gaurav bagde,Anubhav S.,nirmal,ABDUL BASITH",B00MUTWLW4,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards"," ₹1,499 ","23,174"
"JAYASHANKAR VB,SHAHABAAZ SHEIKH,Ranjan,Nilanjan,Mohd Aniz Bijal,Srikanth Bhattu,Saif Shaikh,Govind R",B017NC2IPM,Computers&Accessories|NetworkingDevices|Routers, ₹699 ,"20,218"
"Deepak kumar,Ahsan Shaikh,Karan Khanna,Sagar Nemade,Fazeela Fazzii..,Manoj,Sujoy Singha 93,Mani",B00N1U7JXM,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks"," ₹2,490 ","11,074"
"Sonubhai,Sujili v,Mohammad Maqsood,Mohammed Jafir Ashraf,Asirvatha ravi,saif khan,Jeni,prolay",B08HQL67D6,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks, ₹499 ,"25,607"
"siddhi kamat,Reshma Sagar,Mahima singh,Sayantan,Akash Tyagi,Prerna Hazarika,Benjamin,Abhishek kumar shah",B09RKFBCV7,Electronics|WearableTechnology|SmartWatches," ₹4,990 ","41,226"
"Sancha Bir Subba,K.R.Kotian,MANASH,M.Suresh,Amazon Customer,Pratik B.,Velu_Vadeo,Sudipta Dhar",B08KHM9VBJ,Computers&Accessories|NetworkingDevices|DataCards&Dongles, ₹999 ,"2,581"
"Chetan C.,Bhasker,Heet Kantharia,Kavitha  R,Roy b s,GG,Chirag Kathuria,Neeraj Ram rakhyani",B01IOZUHRS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies," ₹2,490 ","18,331"
"Jaldeep,karan,Kalyanchakravarti Nemana,Swapnil S.,Aman Kumar,Sanjay Tikoo,Yogendra B.,Sitanshu kumar",B00CEQEGPI,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets", ₹999 ,"1,779"
"Rajesh singha,Bhavesh,Sivanath,Akanksha suvarna,honest user,DEEP Sadhukhan,Debjit Chowdhury,Kuldeep Rai",B08B6XWQ1C,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs, ₹99 ,388
"K. Vijay Kakulavarapu,Samuel Nesa Kumar. L,Nelson,Abid,Manav,Saurabh yadav,George V.,joseph",B01DGVKBC6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables," ₹2,999 ","8,656"
"Dip J D,NJ,Kailas h rasal,bhoobalakrishnan,shekhar,Sekar,Ankit kumar,Ujjwal Murmu",B08JD36C6H,Computers&Accessories|ExternalDevices&DataStorage|PenDrives," ₹3,100 ","92,925"
"Rajendra Singh,SUBRATA MUKHERJEE,Abhay Meshram,bahlung,Pragnesh Patel,Mithu khan 9732,Koushtub goel,Rovin Singh",B00E3DVQFS,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries, ₹75 ,"1,269"
"अशोक वैष्णव,Satish,KBK,rajendra,BuyerOfProducts,Manjush Mohan,M.A.SAMAD KHAN,laxman pallikonda",B00BN5SNF0,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries," ₹2,699 ","17,394"
"Kohana,Sameer,Rishabh singh,Sourav Ghosh,SUBH,N T HARI HARAN,Gurujeetsingh Pardeshi,SB",B09SGGRKV8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"," ₹1,499 ","9,169"
"vinu,Goutam Banerjee,Rajeesh P,Sheeja Mol,Suman,anupam kumari singh,Sourabh,Amazon Customer",B084BR3QX8,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies, ₹999 ,"1,030"
"Manish Kumar Pandey,Kayal,Nilesh kamble,Princedarji,AMIT PORWAL,Naman Khokhar,Rohan Narvekar,Yusuf Saifi",B09VC2D2WG,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets"," ₹7,999 ","50,273"
"Vignesh,Aniket,Nitish Kumar,Amazon Customer,Yusuf,Nageswararao,Ashish,Bhupendra",B09163Q5CD,Computers&Accessories|Accessories&Peripherals|USBHubs, ₹799 ,"6,742"
"Balamurugan Trivandrum,prathmesh sawant,Praveen Stakez,Dhananjay Thackeray,Gyan Bhooshan Dubey,Ranabindu mondal,Nilesh,Ganesh S A",B08K9PX15C,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers, ₹600 ,"1,208"
"Rakesh Roshan Koul,Vikas Kushwaha,GR Talwar,Sunil Yadav,Amazon Customer,Aarav Agrawal,Tushar Jain,Amazon Customer",B083RD1J99,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice", ₹499 ,"1,933"
"varshini Mani,giri babu,priyanka singh,Geethanjali Arivudainambi,Aftab ahmed,Zahwa Husain,Amazon Customer,Raghu",B09Z7YGV3R,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks," ₹5,734 ","25,006"
"Satish,Anonymous,AJIT SHRIPAD GADGIL,Lovejeet Singh Randhawa,jaiganesh,millon das,Jincy Thomas,Venkat Kumar",B00N3XLDW0,Electronics|Cameras&Photography|Accessories|Batteries&Chargers|BatteryChargers, ₹550 ,"33,434"
"Neha,Amazon Customer,Rajat yadav,Vivek,Joy B Hans,Periyakaruppan,Avinash,sejal ghuge",B07Z53L5QL,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases"," ₹1,390 ","6,301"
